BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT_AMOUNT,INVOICE_INFO,NOTE,NUMBER,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX,TAX_AMOUNT,TOTAL,TOTAL_AMOUNT,TOTAL_WORDS,_source_file
"Bill to:Sydney Gaines
8206 John Branch Apt. 962
Brittanyville, ND 13806 US
Tel:+(492)229-3181
Email:emcintosh@example.com
Site:http://www.wood.com/",8206 John Branch Apt. 962,"Brittanyville, ND 13806 US",,emcintosh@example.com,Bill to:Sydney Gaines,"Bill to:Sydney Gaines | 8206 John Branch Apt. 962 | Brittanyville, ND 13806 US | Tel:+(492)229-3181 | Email:emcintosh@example.com | Site:http://www.wood.com/",http://www.wood.com/,+(492)229-3181,EUR,Date: 05-Feb-1994,1994-02-05,,[],Thank you for choosing us!,INVOICE # INV/07-56/604,PO Number :67,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 429.43  EUR,429.43,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.35%):  14.40 EUR,14.4,BALANCE DUE : 437.39 EUR,437.39,"Total in words:  four hundred and thirty-
-seven point three nine",Template5_Instance119.json
"Bill to:Samantha Hinton
844 Glover Fall
East Brian, MI 15028 US
Tel:+(738)148-2731
Email:vcalhoun@example.org
Site:https://www.gonzalez-spencer.org/",844 Glover Fall,"East Brian, MI 15028 US",,vcalhoun@example.org,Bill to:Samantha Hinton,"Bill to:Samantha Hinton | 844 Glover Fall | East Brian, MI 15028 US | Tel:+(738)148-2731 | Email:vcalhoun@example.org | Site:https://www.gonzalez-spencer.org/",https://www.gonzalez-spencer.org/,+(738)148-2731,EUR,Invoice Date: 15-May-2004,2004-05-15,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE # 5Y2M8d-379,PO Number :62,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 429.53  EUR,429.53,"[[{'bbox': [[7.0, 420.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.82%):  29.28 EUR,29.28,BALANCE DUE : 448.59 EUR,448.59,"Total in words:  four hundred and forty-
-eight point five nine",Template5_Instance12.json
"Bill to:Jennifer Scott
703 Eddie Inlet
Smithshire, VI 24208 US
Tel:+(872)422-4203
Email:mglenn@example.net
Site:https://www.howard-watkins.com/",703 Eddie Inlet,"Smithshire, VI 24208 US",,mglenn@example.net,Bill to:Jennifer Scott,"Bill to:Jennifer Scott | 703 Eddie Inlet | Smithshire, VI 24208 US | Tel:+(872)422-4203 | Email:mglenn@example.net | Site:https://www.howard-watkins.com/",https://www.howard-watkins.com/,+(872)422-4203,USD,Date: 22-Oct-1998,1998-10-22,,[],"Note:
This order is shipped through blue dart courier",INVOICE ID 3Y3M3d-205,PO Number :34,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 692.89  $,692.89,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.44%):  30.76 $,30.76,BALANCE DUE : 698.01 $,698.01,"Total in words:  six hundred and ninet-
y-eight point zero one",Template5_Instance120.json
"Bill to:Elizabeth Owens
63126 Jennifer Grove
Hatfieldfurt, UT 69385 US
Tel:+(311)130-0087
Email:christensengina@example.org
Site:https://www.johnson.com/",63126 Jennifer Grove,"Hatfieldfurt, UT 69385 US",,christensengina@example.org,Bill to:Elizabeth Owens,"Bill to:Elizabeth Owens | 63126 Jennifer Grove | Hatfieldfurt, UT 69385 US | Tel:+(311)130-0087 | Email:christensengina@example.org | Site:https://www.johnson.com/",https://www.johnson.com/,+(311)130-0087,USD,Date: 16-Jun-2008,2008-06-16,,[],Thank you for choosing us!,Invoice number INV13393333,PO Number :46,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 668.92  USD,668.92,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.22%):  28.26 USD,28.26,BALANCE DUE : 685.94 USD,685.94,"Total in words:  six hundred and eight-
y-five point nine four",Template5_Instance121.json
"Bill to:Lauren Barnes
948 Christopher Inlet
South Adam, NE 11122 US
Tel:+(849)080-4086
Email:patricia26@example.net
Site:http://proctor.com/",948 Christopher Inlet,"South Adam, NE 11122 US",,patricia26@example.net,Bill to:Lauren Barnes,"Bill to:Lauren Barnes | 948 Christopher Inlet | South Adam, NE 11122 US | Tel:+(849)080-4086 | Email:patricia26@example.net | Site:http://proctor.com/",http://proctor.com/,+(849)080-4086,USD,Date: 01-Jan-2022,2022-01-01,,[],Thank you for choosing us!,INVOICE ID 7466-779,PO Number :47,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1001.29  $,1.29,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.27%):  62.74 $,62.74,BALANCE DUE : 1021.38 $,1.38,"Total in words:  one thousand and twent-
y-one point three eight",Template5_Instance122.json
"Buyer :Timothy Martinez
720 Gina Fords Suite 724
Carolynchester, NM 99166 US
Tel:+(138)447-3882
Email:haroldlee@example.com
Site:http://reyes-beasley.net/",720 Gina Fords Suite 724,"Carolynchester, NM 99166 US",,haroldlee@example.com,Buyer :Timothy Martinez,"Buyer :Timothy Martinez | 720 Gina Fords Suite 724 | Carolynchester, NM 99166 US | Tel:+(138)447-3882 | Email:haroldlee@example.com | Site:http://reyes-beasley.net/",http://reyes-beasley.net/,+(138)447-3882,USD,Date: 02-Nov-2014,2014-11-02,,[],Thank you for choosing us!,Invoice number INV/23-40/185,PO Number :29,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 838.92  $,838.92,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.53%):  54.81 $,54.81,BALANCE DUE : 877.54 $,877.54,"Total in words:  eight hundred and seven-
ty-seven point five four",Template5_Instance123.json
"Buyer :Regina Williams
3293 Joyce Rest Suite 490
New Christopherport, GU 71987 US
Tel:+(620)240-4282
Email:schroederjoseph@example.com
Site:http://www.taylor.info/",3293 Joyce Rest Suite 490,"New Christopherport, GU 71987 US",,schroederjoseph@example.com,Buyer :Regina Williams,"Buyer :Regina Williams | 3293 Joyce Rest Suite 490 | New Christopherport, GU 71987 US | Tel:+(620)240-4282 | Email:schroederjoseph@example.com | Site:http://www.taylor.info/",http://www.taylor.info/,+(620)240-4282,USD,Invoice Date: 17-Feb-2001,2001-02-17,,[],Note:Total payment due in 14 days.,INVOICE ID INV/45-91/920,PO Number :71,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 565.14  $,565.14,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.96%):  28.06 $,28.06,BALANCE DUE : 568.28 $,568.28,"Total in words:  five hundred and sixty-
-eight point two eight",Template5_Instance124.json
"Bill to:Stephanie Mullen
277 Ayers Terrace
West Kelly, GU 01514 US
Tel:+(663)566-4420
Email:dmitchell@example.com
Site:https://www.pena.biz/",277 Ayers Terrace,"West Kelly, GU 01514 US",,dmitchell@example.com,Bill to:Stephanie Mullen,"Bill to:Stephanie Mullen | 277 Ayers Terrace | West Kelly, GU 01514 US | Tel:+(663)566-4420 | Email:dmitchell@example.com | Site:https://www.pena.biz/",https://www.pena.biz/,+(663)566-4420,EUR,Invoice Date: 30-Dec-2001,2001-12-30,,[],Thank you for choosing us!,INVOICE # 0261-996,PO Number :23,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 228.90  EUR,228.9,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.69%):  13.02 EUR,13.02,BALANCE DUE : 232.24 EUR,232.24,"Total in words:  two hundred and thir-
ty-two point two four",Template5_Instance125.json
"Bill to:Evelyn Harrington
8868 Gomez Locks
Bryantland, PW 87817 US
Tel:+(095)113-6958
Email:jamesflores@example.com
Site:https://perkins-shea.com/",8868 Gomez Locks,"Bryantland, PW 87817 US",,jamesflores@example.com,Bill to:Evelyn Harrington,"Bill to:Evelyn Harrington | 8868 Gomez Locks | Bryantland, PW 87817 US | Tel:+(095)113-6958 | Email:jamesflores@example.com | Site:https://perkins-shea.com/",https://perkins-shea.com/,+(095)113-6958,EUR,Date: 09-May-1999,1999-05-09,,[],Note:Total payment due in 14 days.,INVOICE ID 2480-849,PO Number :20,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 288.44  EUR,288.44,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.44%):  9.93 EUR,9.93,BALANCE DUE : 290.58 EUR,290.58,"Total in words:  two hundred and nin-
ety point five eight",Template5_Instance126.json
"Buyer :Cindy Freeman
7193 Jonathan Green
Markfort, VA 23994 US
Tel:+(970)708-4905
Email:higginschelsea@example.org
Site:http://pearson-ray.net/",7193 Jonathan Green,"Markfort, VA 23994 US",,higginschelsea@example.org,Buyer :Cindy Freeman,"Buyer :Cindy Freeman | 7193 Jonathan Green | Markfort, VA 23994 US | Tel:+(970)708-4905 | Email:higginschelsea@example.org | Site:http://pearson-ray.net/",http://pearson-ray.net/,+(970)708-4905,EUR,Date: 30-Nov-2012,2012-11-30,,[],"Note:
This order is shipped through blue dart courier",INVOICE # 6538-202,PO Number :76,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 474.36  EUR,474.36,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.60%):  26.58 EUR,26.58,BALANCE DUE : 488.89 EUR,488.89,"Total in words:  four hundred and eighty-
-eight point eight nine",Template5_Instance127.json
"Buyer :Dennis Reed
53321 Diana Path Suite 266
West Carlosburgh, DC 95623 US
Tel:+(441)755-8859
Email:jonesnicole@example.com
Site:http://estrada.org/",53321 Diana Path Suite 266,"West Carlosburgh, DC 95623 US",,jonesnicole@example.com,Buyer :Dennis Reed,"Buyer :Dennis Reed | 53321 Diana Path Suite 266 | West Carlosburgh, DC 95623 US | Tel:+(441)755-8859 | Email:jonesnicole@example.com | Site:http://estrada.org/",http://estrada.org/,+(441)755-8859,USD,Invoice Date: 15-Apr-2007,2007-04-15,,[],Thank you for your business!,INVOICE # 6Y9M9d-097,PO Number :34,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 418.64  USD,418.64,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.28%):  26.28 USD,26.28,BALANCE DUE : 424.62 USD,424.62,"Total in words:  four hundred and twen-
ty-four point six two",Template5_Instance128.json
"Buyer :Michael Li
51924 Maxwell Path Suite 003
South Garyborough, PR 73007 US
Tel:+(277)005-5030
Email:graceperry@example.net
Site:http://www.turner.com/",51924 Maxwell Path Suite 003,"South Garyborough, PR 73007 US",,graceperry@example.net,Buyer :Michael Li,"Buyer :Michael Li | 51924 Maxwell Path Suite 003 | South Garyborough, PR 73007 US | Tel:+(277)005-5030 | Email:graceperry@example.net | Site:http://www.turner.com/",http://www.turner.com/,+(277)005-5030,USD,Date: 08-Jan-2000,2000-01-08,,[],Note:Total payment due in 14 days.,Invoice number INV/22-46/531,PO Number :45,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 569.45  $,569.45,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.04%):  17.32 $,17.32,BALANCE DUE : 573.73 $,573.73,"Total in words:  five hundred and seventy-
-three point seven three",Template5_Instance129.json
"Bill to:Rebecca Williams
154 William Land Apt. 035
Robinsonland, HI 40760 US
Tel:+(701)336-4258
Email:kelseybailey@example.net
Site:https://www.brown-hogan.com/",154 William Land Apt. 035,"Robinsonland, HI 40760 US",,kelseybailey@example.net,Bill to:Rebecca Williams,"Bill to:Rebecca Williams | 154 William Land Apt. 035 | Robinsonland, HI 40760 US | Tel:+(701)336-4258 | Email:kelseybailey@example.net | Site:https://www.brown-hogan.com/",https://www.brown-hogan.com/,+(701)336-4258,USD,Invoice Date: 25-Oct-2016,2016-10-25,,[],"Note:
This order is shipped through blue dart courier",INVOICE # 6Y3M5d-522,PO Number :93,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 1057.83  USD,7.83,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.12%):  54.13 USD,54.13,BALANCE DUE : 1097.04 USD,7.04,"Total in words:  one thousand and ninet-
y-seven point zero four",Template5_Instance13.json
"Bill to:Lauren Davis
2518 Montgomery Pine Apt. 237
New Leonard, MS 19700 US
Tel:+(331)619-0812
Email:anthony68@example.com
Site:http://www.reyes-frazier.com/",2518 Montgomery Pine Apt. 237,"New Leonard, MS 19700 US",,anthony68@example.com,Bill to:Lauren Davis,"Bill to:Lauren Davis | 2518 Montgomery Pine Apt. 237 | New Leonard, MS 19700 US | Tel:+(331)619-0812 | Email:anthony68@example.com | Site:http://www.reyes-frazier.com/",http://www.reyes-frazier.com/,+(331)619-0812,USD,Date: 06-Jun-2000,2000-06-06,,[],Thank you for choosing us!,INVOICE ID 2168-699,PO Number :11,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 676.26  USD,676.26,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (4.25%):  28.76 USD,28.76,BALANCE DUE : 686.08 USD,686.08,"Total in words:  six hundred and eight-
y-six point zero eight",Template5_Instance130.json
"Buyer :Karen Smith
74300 Michael Island Apt. 648
Bairdhaven, MP 21122 US
Tel:+(092)232-5828
Email:diazjohn@example.org
Site:http://www.warren.com/",74300 Michael Island Apt. 648,"Bairdhaven, MP 21122 US",,diazjohn@example.org,Buyer :Karen Smith,"Buyer :Karen Smith | 74300 Michael Island Apt. 648 | Bairdhaven, MP 21122 US | Tel:+(092)232-5828 | Email:diazjohn@example.org | Site:http://www.warren.com/",http://www.warren.com/,+(092)232-5828,USD,Date: 09-Apr-1995,1995-04-09,,[],Thank you for your business!,INVOICE ID INV21155179,PO Number :81,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 589.39  USD,589.39,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (5.89%):  34.73 USD,34.73,BALANCE DUE : 612.80 USD,612.8,"Total in words:  six hundred and t-
welve point eight",Template5_Instance131.json
"Buyer :Roberto Williams
91850 Jackson Plaza Suite 840
West Jasmine, TN 17879 US
Tel:+(708)097-3625
Email:taylorjennifer@example.org
Site:https://www.smith.org/",91850 Jackson Plaza Suite 840,"West Jasmine, TN 17879 US",,taylorjennifer@example.org,Buyer :Roberto Williams,"Buyer :Roberto Williams | 91850 Jackson Plaza Suite 840 | West Jasmine, TN 17879 US | Tel:+(708)097-3625 | Email:taylorjennifer@example.org | Site:https://www.smith.org/",https://www.smith.org/,+(708)097-3625,USD,Date: 06-Jan-2019,2019-01-06,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",Invoice number 9896-667,PO Number :27,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 370.83  USD,370.83,"[[{'bbox': [[7.0, 438.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.96%):  14.67 USD,14.67,BALANCE DUE : 378.19 USD,378.19,"Total in words:  three hundred and seven-
ty-eight point one nine",Template5_Instance132.json
"Buyer :Clifford Lee
6685 Wright Street
West Katieburgh, AZ 55826 US
Tel:+(925)156-3047
Email:wtucker@example.com
Site:https://klein-reynolds.org/",6685 Wright Street,"West Katieburgh, AZ 55826 US",,wtucker@example.com,Buyer :Clifford Lee,"Buyer :Clifford Lee | 6685 Wright Street | West Katieburgh, AZ 55826 US | Tel:+(925)156-3047 | Email:wtucker@example.com | Site:https://klein-reynolds.org/",https://klein-reynolds.org/,+(925)156-3047,EUR,Invoice Date: 13-Oct-1995,1995-10-13,,[],Thank you for choosing us!,INVOICE # INV63974312,PO Number :56,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 807.50  EUR,807.5,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.36%):  27.16 EUR,27.16,BALANCE DUE : 825.37 EUR,825.37,"Total in words:  eight hundred and twent-
y-five point three seven",Template5_Instance133.json
"Bill to:Phyllis Bradley
235 Ronald Place
Leeburgh, NE 13159 US
Tel:+(035)919-6584
Email:stephanie42@example.net
Site:http://www.russell.biz/",235 Ronald Place,"Leeburgh, NE 13159 US",,stephanie42@example.net,Bill to:Phyllis Bradley,"Bill to:Phyllis Bradley | 235 Ronald Place | Leeburgh, NE 13159 US | Tel:+(035)919-6584 | Email:stephanie42@example.net | Site:http://www.russell.biz/",http://www.russell.biz/,+(035)919-6584,USD,Date: 18-Mar-2004,2004-03-18,,[],"Note:
This order is shipped through blue dart courier",Invoice number 8648-102,PO Number :33,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 893.96  $,893.96,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.67%):  32.77 $,32.77,BALANCE DUE : 916.18 $,916.18,"Total in words:  nine hundred and six-
teen point one eight",Template5_Instance134.json
"Bill to:Terri Smith
756 David Rapid
Webbmouth, TX 79946 US
Tel:+(556)532-3259
Email:amy79@example.org
Site:https://castillo.org/",756 David Rapid,"Webbmouth, TX 79946 US",,amy79@example.org,Bill to:Terri Smith,"Bill to:Terri Smith | 756 David Rapid | Webbmouth, TX 79946 US | Tel:+(556)532-3259 | Email:amy79@example.org | Site:https://castillo.org/",https://castillo.org/,+(556)532-3259,EUR,Invoice Date: 05-Aug-2007,2007-08-05,,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.",INVOICE ID 8184-718,PO Number :94,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 804.93  EUR,804.93,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (3.78%):  30.42 EUR,30.42,BALANCE DUE : 803.07 EUR,803.07,"Total in words:  eight hundred and th-
ree point zero seven",Template5_Instance135.json
"Buyer :Ronald Walker
991 King Turnpike Apt. 991
West Jameshaven, NJ 56072 US
Tel:+(540)789-2673
Email:susanflores@example.net
Site:https://montes.com/",991 King Turnpike Apt. 991,"West Jameshaven, NJ 56072 US",,susanflores@example.net,Buyer :Ronald Walker,"Buyer :Ronald Walker | 991 King Turnpike Apt. 991 | West Jameshaven, NJ 56072 US | Tel:+(540)789-2673 | Email:susanflores@example.net | Site:https://montes.com/",https://montes.com/,+(540)789-2673,USD,Date: 26-Sep-2009,2009-09-26,,[],Thank you for your business!,Invoice number 6063-882,PO Number :62,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 452.81  $,452.81,"[[{'bbox': [[7.0, 456.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.76%):  30.62 $,30.62,BALANCE DUE : 468.08 $,468.08,"Total in words:  four hundred and sixty-
-eight point zero eight",Template5_Instance136.json
"Buyer :Gloria Vaughn
6228 Stafford Lake
Port Samuelton, AR 46719 US
Tel:+(975)686-2851
Email:andrew77@example.net
Site:http://nguyen.com/",6228 Stafford Lake,"Port Samuelton, AR 46719 US",,andrew77@example.net,Buyer :Gloria Vaughn,"Buyer :Gloria Vaughn | 6228 Stafford Lake | Port Samuelton, AR 46719 US | Tel:+(975)686-2851 | Email:andrew77@example.net | Site:http://nguyen.com/",http://nguyen.com/,+(975)686-2851,USD,Invoice Date: 11-May-2016,2016-05-11,,[],Thank you for choosing us!,INVOICE # INV37345064,PO Number :18,"Address:233 Foster Gardens
Johnburgh, ID 41900 US",Email:paul73@example.com,Bailey Group,"Johnburgh, ID 41900 US",,,,Address:233 Foster Gardens,"Address:233 Foster Gardens | Johnburgh, ID 41900 US",,,SUB_TOTAL : 916.85  $,916.85,"[[{'bbox': [[7.0, 474.8898], [523.0, 366.8898]]}]]",TAX:VAT (6.58%):  60.36 $,60.36,BALANCE DUE : 964.37 $,964.37,"Total in words:  nine hundred and sixty-
-four point three seven",Template5_Instance137.json
