BUYER,BUYER_addr_line1,BUYER_addr_line2,BUYER_city_state_postal_country,BUYER_email,BUYER_name,BUYER_raw,BUYER_site,BUYER_tel,CURRENCY,DATE,DATE_NORM,DISCOUNT,DISCOUNT_AMOUNT,DUE_DATE,DUE_DATE_NORM,GSTIN_BUYER,GSTIN_SELLER,INVOICE_INFO,NOTE,PAYMENT_DETAILS,PO_NUMBER,SELLER_ADDRESS,SELLER_EMAIL,SELLER_SITE,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,TOTAL_WORDS,_source_file
"Bill to:George Wise
3070 Kristy Terrace Apt. 782
Michaelside, MS 60547 US
Tel:+(319)551-2386
Email:mbrowning@example.net
Site:http://www.wagner-davis.com/",3070 Kristy Terrace Apt. 782,"Michaelside, MS 60547 US",,mbrowning@example.net,Bill to:George Wise,"Bill to:George Wise | 3070 Kristy Terrace Apt. 782 | Michaelside, MS 60547 US | Tel:+(319)551-2386 | Email:mbrowning@example.net | Site:http://www.wagner-davis.com/",http://www.wagner-davis.com/,+(319)551-2386,USD,Invoice Date: 03-Apr-2019,2019-04-03,DISCOUNT(2.96%): (-)  14.06,-14.06,Due Date : 12-Mar-2015,2015-03-12,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  16156344
Bank Swift Code      SBININBB250",PO Number :14,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 474.90  $,474.9,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.46%):  21.17 $,21.17,COMMERCIAL INVOICE,TOTAL : 480.87 $,480.87,"Total in words:  four hundred and eig-
hty point eight seven",Template1_Instance151.json
"Bill to:Nathan Anderson
9025 Gilbert Expressway
East Jamieshire, VA 74517 US
Tel:+(091)553-6660
Email:diazcraig@example.net
Site:http://sanders-grant.org/",9025 Gilbert Expressway,"East Jamieshire, VA 74517 US",,diazcraig@example.net,Bill to:Nathan Anderson,"Bill to:Nathan Anderson | 9025 Gilbert Expressway | East Jamieshire, VA 74517 US | Tel:+(091)553-6660 | Email:diazcraig@example.net | Site:http://sanders-grant.org/",http://sanders-grant.org/,+(091)553-6660,USD,Invoice Date: 02-Aug-2018,2018-08-02,DISCOUNT(2.68%): (-)  5.04,-5.04,Due Date : 10-Dec-2004,2004-12-10,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  12730868
Bank Swift Code      SBININBB250",PO Number :62,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 187.90  $,187.9,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.30%):  8.08 $,8.08,COMMERCIAL INVOICE,TOTAL : 190.81 $,190.81,"Total in words:  one hundred and nin-
ety point eight one",Template1_Instance152.json
"Bill to:Christopher Bryant
47347 Danielle Divide Apt. 443
Matthewchester, TX 82826 US
Tel:+(927)714-9227
Email:jacoblittle@example.net
Site:http://gonzalez-tate.biz/",47347 Danielle Divide Apt. 443,"Matthewchester, TX 82826 US",,jacoblittle@example.net,Bill to:Christopher Bryant,"Bill to:Christopher Bryant | 47347 Danielle Divide Apt. 443 | Matthewchester, TX 82826 US | Tel:+(927)714-9227 | Email:jacoblittle@example.net | Site:http://gonzalez-tate.biz/",http://gonzalez-tate.biz/,+(927)714-9227,USD,Date: 08-Feb-1994,1994-02-08,DISCOUNT(4.48%): (-)  15.9,-15.9,Due Date : 24-Sep-2000,2000-09-24,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           Central Bank of Europe
Branch Name          Raf CAMP
Bank Account Number  17994867
Bank Swift Code      SBININBB250",PO Number :79,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 354.90  USD,354.9,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.47%):  19.40 USD,19.4,INVOICE,TOTAL : 369.01 USD,369.01,"Total in words:  three hundred and six-
ty-nine point zero one",Template1_Instance153.json
"Bill to:Gloria Davis
530 Johns Underpass
North Kevinburgh, NC 94385 US
Tel:+(583)900-6885
Email:douglasmatthew@example.net
Site:http://www.fry.com/",530 Johns Underpass,"North Kevinburgh, NC 94385 US",,douglasmatthew@example.net,Bill to:Gloria Davis,"Bill to:Gloria Davis | 530 Johns Underpass | North Kevinburgh, NC 94385 US | Tel:+(583)900-6885 | Email:douglasmatthew@example.net | Site:http://www.fry.com/",http://www.fry.com/,+(583)900-6885,USD,Invoice Date: 15-Jun-2009,2009-06-15,DISCOUNT(2.3%): (-)  7.27,-7.27,Due Date : 03-Jan-2010,2010-01-03,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  10144982
Bank Swift Code      SBININBB250",PO Number :03,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 316.03  $,316.03,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.60%):  14.54 $,14.54,COMMERCIAL INVOICE,TOTAL : 316.95 $,316.95,"Total in words:  three hundred and si-
xteen point nine five",Template1_Instance154.json
"Bill to:Kimberly Flores
88376 Lindsey Causeway
New Tracey, WA 82027 US
Tel:+(756)499-9090
Email:kristin11@example.net
Site:http://www.harding.com/",88376 Lindsey Causeway,"New Tracey, WA 82027 US",,kristin11@example.net,Bill to:Kimberly Flores,"Bill to:Kimberly Flores | 88376 Lindsey Causeway | New Tracey, WA 82027 US | Tel:+(756)499-9090 | Email:kristin11@example.net | Site:http://www.harding.com/",http://www.harding.com/,+(756)499-9090,EUR,Invoice Date: 25-Jul-2018,2018-07-25,DISCOUNT(3.33%): (-)  20.28,-20.28,Due Date : 19-May-2016,2016-05-19,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           State Bank of California
Branch Name          Raf CAMP
Bank Account Number  10354619
Bank Swift Code      SBININBB250",PO Number :24,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 609.12  EUR,609.12,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.32%):  32.43 EUR,32.43,COMMERCIAL INVOICE,TOTAL : 616.94 EUR,616.94,"Total in words:  six hundred and six-
teen point nine four",Template1_Instance155.json
"Bill to:Savannah Castaneda
316 Thomas Crescent
Henrytown, SD 62628 US
Tel:+(151)422-0492
Email:breanna06@example.org
Site:http://www.miller-jones.info/",316 Thomas Crescent,"Henrytown, SD 62628 US",,breanna06@example.org,Bill to:Savannah Castaneda,"Bill to:Savannah Castaneda | 316 Thomas Crescent | Henrytown, SD 62628 US | Tel:+(151)422-0492 | Email:breanna06@example.org | Site:http://www.miller-jones.info/",http://www.miller-jones.info/,+(151)422-0492,EUR,Date: 09-Mar-1995,1995-03-09,DISCOUNT(4.2%): (-)  33.4,-33.4,Due Date : 21-Nov-1993,1993-11-21,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for choosing us!,"Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  18937705
Bank Swift Code      SBININBB250",PO Number :19,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 795.31  EUR,795.31,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.64%):  52.81 EUR,52.81,TAX INVOICE,TOTAL : 810.02 EUR,810.02,"Total in words:  eight hundred and -
ten point zero two",Template1_Instance156.json
"Buyer :Ashley Bailey
14589 Rebecca Green Suite 387
New Joshualand, DC 75849 US
Tel:+(567)291-2696
Email:cbarnes@example.org
Site:http://www.stone.com/",14589 Rebecca Green Suite 387,"New Joshualand, DC 75849 US",,cbarnes@example.org,Buyer :Ashley Bailey,"Buyer :Ashley Bailey | 14589 Rebecca Green Suite 387 | New Joshualand, DC 75849 US | Tel:+(567)291-2696 | Email:cbarnes@example.org | Site:http://www.stone.com/",http://www.stone.com/,+(567)291-2696,USD,Date: 01-Jul-2004,2004-07-01,DISCOUNT(4.12%): (-)  47.1,-47.1,Due Date : 13-Mar-2002,2002-03-13,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           State Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  18363821
Bank Swift Code      SBININBB250",PO Number :52,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1143.19  $,3.19,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.82%):  43.67 $,43.67,COMMERCIAL INVOICE,TOTAL : 1153.71 $,3.71,"Total in words:  one thousand, one hundred an-
d fifty-three point seven one",Template1_Instance157.json
"Bill to:Joseph Brown
70978 Brian Valley Suite 962
East Lori, GU 95961 US
Tel:+(600)077-3163
Email:ldennis@example.net
Site:http://watson.biz/",70978 Brian Valley Suite 962,"East Lori, GU 95961 US",,ldennis@example.net,Bill to:Joseph Brown,"Bill to:Joseph Brown | 70978 Brian Valley Suite 962 | East Lori, GU 95961 US | Tel:+(600)077-3163 | Email:ldennis@example.net | Site:http://watson.biz/",http://watson.biz/,+(600)077-3163,EUR,Date: 25-Aug-1997,1997-08-25,DISCOUNT(1.75%): (-)  1.51,-1.51,Due Date : 04-Feb-2014,2014-02-04,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  15129883
Bank Swift Code      SBININBB250",PO Number :46,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 86.50  EUR,86.5,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.12%):  4.43 EUR,4.43,INVOICE,TOTAL : 89.57 EUR,89.57,"Total in words:  eighty-nine po-
int five seven",Template1_Instance158.json
"Bill to:Dr. Kevin Robinson
262 Becker Junction
Wandachester, LA 16494 US
Tel:+(844)968-4528
Email:dawn66@example.net
Site:http://rodriguez.com/",262 Becker Junction,"Wandachester, LA 16494 US",,dawn66@example.net,Bill to:Dr. Kevin Robinson,"Bill to:Dr. Kevin Robinson | 262 Becker Junction | Wandachester, LA 16494 US | Tel:+(844)968-4528 | Email:dawn66@example.net | Site:http://rodriguez.com/",http://rodriguez.com/,+(844)968-4528,USD,Invoice Date: 25-Jan-1994,1994-01-25,DISCOUNT(2.36%): (-)  19.07,-19.07,Due Date : 11-Jun-2014,2014-06-11,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  13298844
Bank Swift Code      SBININBB250",PO Number :10,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 807.94  USD,807.94,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.24%):  42.35 USD,42.35,COMMERCIAL INVOICE,TOTAL : 839.38 USD,839.38,"Total in words:  eight hundred and thirt-
y-nine point three eight",Template1_Instance159.json
"Bill to:Danielle Bernard
476 Michael Knoll
Nicolefort, UT 64209 US
Tel:+(230)837-6011
Email:kevin82@example.org
Site:https://www.blackwell.com/",476 Michael Knoll,"Nicolefort, UT 64209 US",,kevin82@example.org,Bill to:Danielle Bernard,"Bill to:Danielle Bernard | 476 Michael Knoll | Nicolefort, UT 64209 US | Tel:+(230)837-6011 | Email:kevin82@example.org | Site:https://www.blackwell.com/",https://www.blackwell.com/,+(230)837-6011,USD,Date: 05-Jul-2002,2002-07-05,DISCOUNT(1.24%): (-)  15.72,-15.72,Due Date : 20-Mar-2022,2022-03-20,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  19514786
Bank Swift Code      SBININBB250",PO Number :19,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 1268.11  $,8.11,"[[{'bbox': [[10.0, 328.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (5.83%):  73.98 $,73.98,TAX INVOICE,TOTAL : 1305.31 $,5.31,"Total in words:  one thousand, three hundre-
d and five point three one",Template1_Instance16.json
"Bill to:Sarah Stewart
87504 Anthony Shoal
West Jerry, OR 80180 US
Tel:+(105)718-2138
Email:laura13@example.com
Site:http://braun.com/",87504 Anthony Shoal,"West Jerry, OR 80180 US",,laura13@example.com,Bill to:Sarah Stewart,"Bill to:Sarah Stewart | 87504 Anthony Shoal | West Jerry, OR 80180 US | Tel:+(105)718-2138 | Email:laura13@example.com | Site:http://braun.com/",http://braun.com/,+(105)718-2138,USD,Invoice Date: 01-Dec-1993,1993-12-01,DISCOUNT(3.14%): (-)  7.85,-7.85,Due Date : 31-Aug-2014,2014-08-31,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           State Bank of England
Branch Name          Raf CAMP
Bank Account Number  17422639
Bank Swift Code      SBININBB250",PO Number :40,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 249.87  $,249.87,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.86%):  12.15 $,12.15,COMMERCIAL INVOICE,TOTAL : 254.50 $,254.5,"Total in words:  two hundred and fi-
fty-four point five",Template1_Instance160.json
"Bill to:Mr. Dustin Fritz
51897 Jodi Freeway
Smithchester, NY 06699 US
Tel:+(931)638-6287
Email:colleencarter@example.net
Site:http://www.palmer.com/",51897 Jodi Freeway,"Smithchester, NY 06699 US",,colleencarter@example.net,Bill to:Mr. Dustin Fritz,"Bill to:Mr. Dustin Fritz | 51897 Jodi Freeway | Smithchester, NY 06699 US | Tel:+(931)638-6287 | Email:colleencarter@example.net | Site:http://www.palmer.com/",http://www.palmer.com/,+(931)638-6287,EUR,Date: 16-Dec-2005,2005-12-16,DISCOUNT(4.11%): (-)  25.44,-25.44,Due Date : 16-Sep-1997,1997-09-16,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Bank Name           State Bank of USA
Branch Name          Raf CAMP
Bank Account Number  14451276
Bank Swift Code      SBININBB250",PO Number :65,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 618.89  EUR,618.89,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (6.75%):  41.76 EUR,41.76,INVOICE,TOTAL : 630.20 EUR,630.2,"Total in words:  six hundred and -
thirty point two",Template1_Instance161.json
"Bill to:Grace Smith
05831 Jennifer Light Apt. 224
East Steven, NY 50341 US
Tel:+(635)255-6209
Email:meganlopez@example.com
Site:https://lloyd.org/",05831 Jennifer Light Apt. 224,"East Steven, NY 50341 US",,meganlopez@example.com,Bill to:Grace Smith,"Bill to:Grace Smith | 05831 Jennifer Light Apt. 224 | East Steven, NY 50341 US | Tel:+(635)255-6209 | Email:meganlopez@example.com | Site:https://lloyd.org/",https://lloyd.org/,+(635)255-6209,USD,Date: 11-Sep-2016,2016-09-11,DISCOUNT(3.84%): (-)  18.83,-18.83,Due Date : 19-Aug-1995,1995-08-19,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],"Note:
This order is shipped through blue dart courier","Bank Name           Central Bank of California
Branch Name          Raf CAMP
Bank Account Number  10041163
Bank Swift Code      SBININBB250",PO Number :84,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 490.48  $,490.48,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.11%):  15.27 $,15.27,COMMERCIAL INVOICE,TOTAL : 494.57 $,494.57,"Total in words:  four hundred and ninet-
y-four point five seven",Template1_Instance162.json
"Bill to:Daniel Bauer
8128 Jennifer Squares Apt. 213
South Michelechester, NV 44971 US
Tel:+(568)061-9778
Email:felicia16@example.net
Site:https://www.daugherty-west.info/",8128 Jennifer Squares Apt. 213,"South Michelechester, NV 44971 US",,felicia16@example.net,Bill to:Daniel Bauer,"Bill to:Daniel Bauer | 8128 Jennifer Squares Apt. 213 | South Michelechester, NV 44971 US | Tel:+(568)061-9778 | Email:felicia16@example.net | Site:https://www.daugherty-west.info/",https://www.daugherty-west.info/,+(568)061-9778,EUR,Date: 01-Dec-2000,2000-12-01,DISCOUNT(4.6%): (-)  22.59,-22.59,Due Date : 25-Apr-2006,2006-04-25,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           Central Bank of California
Branch Name          Raf CAMP
Bank Account Number  19260637
Bank Swift Code      SBININBB250",PO Number :67,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 491.09  EUR,491.09,"[[{'bbox': [[10.0, 310.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (4.17%):  20.47 EUR,20.47,TAX INVOICE,TOTAL : 488.97 EUR,488.97,"Total in words:  four hundred and eighty-
-eight point nine seven",Template1_Instance163.json
"Buyer :Mrs. Amanda Rodriguez
59779 Karen Point
North Tyler, ID 05169 US
Tel:+(829)769-6056
Email:stuartsue@example.org
Site:http://www.hoffman-scott.com/",59779 Karen Point,"North Tyler, ID 05169 US",,stuartsue@example.org,Buyer :Mrs. Amanda Rodriguez,"Buyer :Mrs. Amanda Rodriguez | 59779 Karen Point | North Tyler, ID 05169 US | Tel:+(829)769-6056 | Email:stuartsue@example.org | Site:http://www.hoffman-scott.com/",http://www.hoffman-scott.com/,+(829)769-6056,EUR,Invoice Date: 11-Jul-2018,2018-07-11,DISCOUNT(1.53%): (-)  9.23,-9.23,Due Date : 11-Nov-2022,2022-11-11,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Thank you for your business!,"Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  10133392
Bank Swift Code      SBININBB250",PO Number :64,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 603.54  EUR,603.54,"[[{'bbox': [[10.0, 274.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.23%):  19.52 EUR,19.52,INVOICE,TOTAL : 613.64 EUR,613.64,"Total in words:  six hundred and thi-
rteen point six four",Template1_Instance164.json
"Buyer :Michael Stewart
8670 Peter Ville Apt. 971
East Edward, NY 95960 US
Tel:+(813)475-5416
Email:patricia86@example.org
Site:https://www.deleon.com/",8670 Peter Ville Apt. 971,"East Edward, NY 95960 US",,patricia86@example.org,Buyer :Michael Stewart,"Buyer :Michael Stewart | 8670 Peter Ville Apt. 971 | East Edward, NY 95960 US | Tel:+(813)475-5416 | Email:patricia86@example.org | Site:https://www.deleon.com/",https://www.deleon.com/,+(813)475-5416,EUR,Invoice Date: 29-Aug-2021,2021-08-29,DISCOUNT(3.19%): (-)  5.53,-5.53,Due Date : 23-Feb-2012,2012-02-23,GSTIN: OG@AAMFCO376K124,(GSTIN: 12345670 00070007,[],Note:Total payment due in 14 days.,"Bank Name           Central Bank of Texas
Branch Name          Raf CAMP
Bank Account Number  15631840
Bank Swift Code      SBININBB250",PO Number :89,"Address:16424 Timothy Mission
Markville, AK 58294 US",Email:melvin40@example.net,www.ThompsonandSons.org,"Markville, AK 58294 US",,,,Address:16424 Timothy Mission,"Address:16424 Timothy Mission | Markville, AK 58294 US",,,SUB_TOTAL : 173.25  EUR,173.25,"[[{'bbox': [[10.0, 292.88980000000004], [560.0, 220.8898]]}]]",TAX:VAT (3.96%):  6.85 EUR,6.85,COMMERCIAL INVOICE,TOTAL : 176.69 EUR,176.69,"Total in words:  one hundred and seven-
ty-six point six nine",Template1_Instance165.json
