BILL_TO,CURRENCY,DATE,DATE_NORM,DISCOUNT,DISCOUNT_AMOUNT,DUE_DATE,DUE_DATE_NORM,INVOICE_INFO,NOTE,SELLER_ADDRESS,SELLER_NAME,SELLER_addr_line1,SELLER_addr_line2,SELLER_city_state_postal_country,SELLER_email,SELLER_name,SELLER_raw,SELLER_site,SELLER_tel,SUB_TOTAL,SUB_TOTAL_AMOUNT,TABLE,TAX_AMOUNT,TITLE,TOTAL,TOTAL_AMOUNT,_source_file
"BILL_TO:
Cody Murray
3428 Justin Overpass Apt. 953
West Erikashire, AS 62853 US
Tel:+(975)943-3959
Email:iashley@example.com
Site:http://www.williams-armstrong.net/",EUR,Invoice Date: 05-Nov-1995,1995-11-05,DISCOUNT(2.0%): (-)  11.63,-11.63,Due Date : 21-Jul-1998,1998-07-21,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 581.40  EUR,581.4,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 592.27 EUR,592.27,Template4_Instance40.json
"BILL_TO:
Francisco Walker
5192 Sue Overpass
Shanehaven, WV 84914 US
Tel:+(221)053-8402
Email:onewman@example.com
Site:https://waters-berry.com/",USD,Date: 24-Oct-2007,2007-10-24,DISCOUNT(2.35%): (-)  18.83,-18.83,Due Date : 05-Mar-2014,2014-03-05,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 801.39  $,801.39,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 797.90 $,797.9,Template4_Instance41.json
"BILL_TO:
Patrick Christensen
099 Sharp Islands Suite 790
Aliciamouth, AS 75022 US
Tel:+(274)971-3694
Email:kimberly60@example.net
Site:http://www.rice.com/",USD,Invoice Date: 30-Jan-2016,2016-01-30,DISCOUNT(4.75%): (-)  33.05,-33.05,Due Date : 25-Dec-2010,2010-12-25,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 695.80  USD,695.8,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 700.11 USD,700.11,Template4_Instance42.json
"BILL_TO:
Joshua Patterson
430 Cisneros Fords
Stevensonchester, VI 47000 US
Tel:+(708)101-7485
Email:justingray@example.net
Site:https://stephens.com/",USD,Invoice Date: 02-Jun-1996,1996-06-02,DISCOUNT(4.55%): (-)  42.58,-42.58,Due Date : 03-Nov-2000,2000-11-03,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 935.84  USD,935.84,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 967.55 USD,967.55,Template4_Instance43.json
"BILL_TO:
Susan Lopez
480 Frederick Mill Suite 920
Fordland, FL 04649 US
Tel:+(346)137-0545
Email:hilljason@example.com
Site:http://www.meyers.com/",USD,Date: 26-Jul-2009,2009-07-26,DISCOUNT(3.92%): (-)  11.16,-11.16,Due Date : 26-May-2017,2017-05-26,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 284.63  USD,284.63,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 293.10 USD,293.1,Template4_Instance44.json
"BILL_TO:
Denise Campbell
18807 Arthur Dale
Hughesberg, NM 70055 US
Tel:+(979)808-9432
Email:brianna26@example.com
Site:https://www.wiggins-zimmerman.com/",EUR,Date: 22-Sep-2001,2001-09-22,DISCOUNT(1.99%): (-)  12.69,-12.69,Due Date : 03-Jul-2006,2006-07-03,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 637.90  EUR,637.9,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 650.39 EUR,650.39,Template4_Instance45.json
"BILL_TO:
Elizabeth Richardson
915 Moore Inlet Suite 168
North Steven, MO 76985 US
Tel:+(910)047-5813
Email:jeffrey99@example.net
Site:http://www.bowers.com/",EUR,Date: 24-Nov-2010,2010-11-24,DISCOUNT(4.9%): (-)  32.08,-32.08,Due Date : 05-Sep-2020,2020-09-05,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 654.77  EUR,654.77,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 650.52 EUR,650.52,Template4_Instance46.json
"BILL_TO:
Wesley Delgado
6985 Stark Trace Apt. 839
Grayhaven, WI 91618 US
Tel:+(100)714-2600
Email:richardjoseph@example.org
Site:http://boyd.com/",EUR,Date: 27-Jul-2008,2008-07-27,DISCOUNT(1.3%): (-)  10.19,-10.19,Due Date : 20-Jun-2015,2015-06-20,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 783.97  EUR,783.97,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 797.27 EUR,797.27,Template4_Instance47.json
"BILL_TO:
Caitlyn Griffin
5832 Benjamin Knoll Apt. 224
Sullivanport, CO 79224 US
Tel:+(069)765-9450
Email:patrickescobar@example.com
Site:https://edwards-burke.net/",EUR,Invoice Date: 03-Dec-2011,2011-12-03,DISCOUNT(3.63%): (-)  28.3,-28.3,Due Date : 08-Mar-2001,2001-03-08,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 779.67  EUR,779.67,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 812.70 EUR,812.7,Template4_Instance48.json
"BILL_TO:
Veronica Murray
8870 Janet Ports
Riveraton, SC 72834 US
Tel:+(069)186-6672
Email:margaret25@example.com
Site:https://marshall.net/",USD,Invoice Date: 21-Oct-2018,2018-10-21,DISCOUNT(1.61%): (-)  7.42,-7.42,Due Date : 23-Nov-1993,1993-11-23,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 461.01  USD,461.01,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 473.90 USD,473.9,Template4_Instance49.json
"BILL_TO:
Lindsey Bryant
33794 Sarah Meadows Suite 723
Port Kristinview, WY 06197 US
Tel:+(088)559-8667
Email:masontimothy@example.com
Site:http://shaw.org/",EUR,Date: 14-Feb-2017,2017-02-14,DISCOUNT(2.11%): (-)  14.09,-14.09,Due Date : 19-Jan-2001,2001-01-19,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 667.99  EUR,667.99,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 678.04 EUR,678.04,Template4_Instance5.json
"BILL_TO:
Shawna Potts
5509 Betty Place Apt. 314
Hillmouth, UT 62348 US
Tel:+(838)880-8405
Email:lcole@example.net
Site:https://moreno-macdonald.com/",USD,Date: 26-Jun-2016,2016-06-26,DISCOUNT(2.44%): (-)  4.12,-4.12,Due Date : 26-Mar-2014,2014-03-26,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 168.66  $,168.66,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 170.08 $,170.08,Template4_Instance50.json
"BILL_TO:
Melissa Nguyen
6047 Danny Mountains
Port Elizabethside, NE 29309 US
Tel:+(499)318-9849
Email:washingtontammy@example.org
Site:https://montoya-ortiz.com/",EUR,Invoice Date: 10-Jun-2017,2017-06-10,DISCOUNT(3.4%): (-)  16.48,-16.48,Due Date : 16-Feb-2006,2006-02-16,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 484.66  EUR,484.66,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 489.64 EUR,489.64,Template4_Instance51.json
"BILL_TO:
Jessica Gross MD
78812 Black Track
Cynthiaside, OH 31913 US
Tel:+(332)055-8818
Email:stanleysteven@example.net
Site:https://www.parker-fletcher.biz/",USD,Date: 27-Aug-1993,1993-08-27,DISCOUNT(1.38%): (-)  9.47,-9.47,Due Date : 12-Dec-2003,2003-12-12,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 685.94  USD,685.94,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 695.04 USD,695.04,Template4_Instance52.json
"BILL_TO:
Christina Ramirez
9314 James Estates
Lake John, SC 48324 US
Tel:+(093)251-6149
Email:mallory40@example.net
Site:https://www.kim.biz/",USD,Invoice Date: 21-Jun-1995,1995-06-21,DISCOUNT(1.7%): (-)  7.52,-7.52,Due Date : 05-Jun-2017,2017-06-05,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 442.52  USD,442.52,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 452.00 USD,452.0,Template4_Instance53.json
"BILL_TO:
Cynthia Sandoval
7216 Melissa Isle
South Emily, MN 51139 US
Tel:+(871)039-6443
Email:luiscarroll@example.com
Site:https://abbott.com/",EUR,Invoice Date: 04-Oct-2020,2020-10-04,DISCOUNT(4.57%): (-)  50.14,-50.14,Due Date : 01-Aug-2001,2001-08-01,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 1097.22  EUR,7.22,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 1115.59 EUR,5.59,Template4_Instance54.json
"BILL_TO:
Elizabeth Williams
7782 Hensley Vista
Moonport, TN 04650 US
Tel:+(430)753-6883
Email:kim78@example.org
Site:https://baldwin.info/",USD,Date: 26-Nov-1993,1993-11-26,DISCOUNT(1.53%): (-)  9.92,-9.92,Due Date : 09-Oct-2000,2000-10-09,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 648.12  $,648.12,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 664.76 $,664.76,Template4_Instance55.json
"BILL_TO:
Victoria Wilson
7181 Kendra Meadow Suite 155
Nathanielmouth, KY 95128 US
Tel:+(128)465-8664
Email:robertjones@example.net
Site:https://www.sandoval.net/",USD,Invoice Date: 09-Sep-2018,2018-09-09,DISCOUNT(3.81%): (-)  26.9,-26.9,Due Date : 08-Nov-1997,1997-11-08,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 706.14  USD,706.14,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 719.08 USD,719.08,Template4_Instance56.json
"BILL_TO:
Alyssa Garza
2695 Rebecca Mission
Melaniefort, ME 02514 US
Tel:+(319)888-7462
Email:lindseykelsey@example.net
Site:https://www.smith.biz/",USD,Invoice Date: 27-Dec-2010,2010-12-27,DISCOUNT(1.74%): (-)  14.85,-14.85,Due Date : 22-Mar-1994,1994-03-22,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 853.22  $,853.22,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 884.57 $,884.57,Template4_Instance57.json
"BILL_TO:
April Carter
88339 Michael Mews Suite 824
Lake Melissa, GU 43549 US
Tel:+(038)023-9318
Email:roger90@example.org
Site:http://www.barnes.com/",USD,Invoice Date: 10-Nov-1996,1996-11-10,DISCOUNT(3.88%): (-)  23.73,-23.73,Due Date : 07-Oct-2013,2013-10-07,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 611.54  $,611.54,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 610.44 $,610.44,Template4_Instance58.json
"BILL_TO:
Zachary Randolph
2978 King Trafficway
Warrenview, AL 62921 US
Tel:+(700)310-7626
Email:melissa78@example.com
Site:https://www.villa-compton.info/",EUR,Invoice Date: 27-Sep-2002,2002-09-27,DISCOUNT(2.92%): (-)  6.47,-6.47,Due Date : 05-Apr-1993,1993-04-05,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 221.70  EUR,221.7,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 229.33 EUR,229.33,Template4_Instance59.json
"BILL_TO:
Patrick Ashley
02713 Jeanette Shores Apt. 716
East Phillipville, MH 43662 US
Tel:+(550)247-8760
Email:romankevin@example.net
Site:http://li-garcia.org/",USD,Date: 09-Apr-2000,2000-04-09,DISCOUNT(3.69%): (-)  10.33,-10.33,Due Date : 01-Apr-2014,2014-04-01,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 279.94  USD,279.94,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 285.24 USD,285.24,Template4_Instance6.json
"BILL_TO:
Adam Francis
6241 Robinson Crest Suite 440
Traceyside, TX 58936 US
Tel:+(542)790-5798
Email:marklopez@example.org
Site:https://www.cooper-durham.biz/",USD,Invoice Date: 02-Mar-2021,2021-03-02,DISCOUNT(3.73%): (-)  56.01,-56.01,Due Date : 03-Aug-2004,2004-08-03,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 1501.72  $,1.72,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 1551.58 $,1.58,Template4_Instance60.json
"BILL_TO:
Wendy Blair
427 Harrington Trail Apt. 225
Fordborough, IN 09344 US
Tel:+(645)729-7749
Email:donnaevans@example.net
Site:https://phillips.com/",EUR,Date: 09-Apr-2000,2000-04-09,DISCOUNT(2.19%): (-)  2.92,-2.92,Due Date : 26-May-1998,1998-05-26,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 133.47  EUR,133.47,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 137.55 EUR,137.55,Template4_Instance61.json
"BILL_TO:
Kellie Wyatt
812 Erin Forges Suite 272
West Ronaldchester, VT 03597 US
Tel:+(341)206-9221
Email:vwest@example.com
Site:http://www.gray.net/",USD,Invoice Date: 24-May-1997,1997-05-24,DISCOUNT(4.89%): (-)  43.85,-43.85,Due Date : 18-Jun-1993,1993-06-18,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 896.69  $,896.69,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 913.03 $,913.03,Template4_Instance62.json
"BILL_TO:
Dawn Willis
341 Michael Land Suite 794
North Cynthia, WY 31657 US
Tel:+(105)341-0834
Email:aliciajacobs@example.net
Site:https://bruce.com/",EUR,Date: 15-Mar-2002,2002-03-15,DISCOUNT(3.2%): (-)  12.44,-12.44,Due Date : 08-Oct-1999,1999-10-08,[],Thank you for choosing us!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 388.60  EUR,388.6,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 397.49 EUR,397.49,Template4_Instance63.json
"BILL_TO:
Sarah Martinez
8134 Ortega Dale Suite 429
Waynehaven, ID 85160 US
Tel:+(116)776-9889
Email:carlgomez@example.org
Site:https://williams.org/",USD,Date: 22-Nov-2011,2011-11-22,DISCOUNT(1.43%): (-)  0.9,-0.9,Due Date : 27-Jul-1993,1993-07-27,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 63.16  $,63.16,"[[{'bbox': [[31.0, 443.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 65.83 $,65.83,Template4_Instance64.json
"BILL_TO:
Mary Berry
4091 Sharon Canyon Apt. 659
North Rebecca, FL 80308 US
Tel:+(048)199-7399
Email:ashley91@example.com
Site:http://www.reynolds.com/",USD,Invoice Date: 21-Nov-1997,1997-11-21,DISCOUNT(3.29%): (-)  11.91,-11.91,Due Date : 30-Aug-1998,1998-08-30,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 361.96  $,361.96,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 359.98 $,359.98,Template4_Instance65.json
"BILL_TO:
Robert Johnson
4657 Hannah Point
Adambury, OH 49208 US
Tel:+(769)750-7298
Email:fergusonjennifer@example.net
Site:http://www.griffin-shields.net/",USD,Date: 25-Feb-1993,1993-02-25,DISCOUNT(2.51%): (-)  10.61,-10.61,Due Date : 06-Dec-2009,2009-12-06,[],"Note:
This order is shipped through blue dart courier","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 422.89  USD,422.89,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 431.22 USD,431.22,Template4_Instance66.json
"BILL_TO:
Kayla Hubbard
609 Patricia Ridges Suite 280
New Rhonda, FL 10903 US
Tel:+(519)245-0804
Email:dakota18@example.org
Site:http://www.mendoza.com/",USD,Date: 26-Aug-1997,1997-08-26,DISCOUNT(2.16%): (-)  12.05,-12.05,Due Date : 05-Mar-1995,1995-03-05,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 557.98  $,557.98,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 553.17 $,553.17,Template4_Instance67.json
"BILL_TO:
Tyler Bray
39343 Karen Motorway Apt. 393
Whiteport, UT 20418 US
Tel:+(709)472-0741
Email:christopher26@example.net
Site:https://www.myers.com/",USD,Invoice Date: 17-Nov-1995,1995-11-17,DISCOUNT(1.18%): (-)  3.38,-3.38,Due Date : 27-Aug-2001,2001-08-27,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 286.61  $,286.61,"[[{'bbox': [[31.0, 461.8898], [581.0, 389.8898]]}]]",,COMMERCIAL INVOICE,TOTAL : 294.82 $,294.82,Template4_Instance68.json
"BILL_TO:
Claire Edwards
8356 Heather Roads
Virginiashire, SC 74935 US
Tel:+(571)885-6083
Email:millersteven@example.org
Site:http://www.wallace.com/",EUR,Invoice Date: 19-Jul-1995,1995-07-19,DISCOUNT(1.78%): (-)  13.58,-13.58,Due Date : 27-May-2022,2022-05-27,[],Thank you for your business!,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 763.01  EUR,763.01,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 781.68 EUR,781.68,Template4_Instance69.json
"BILL_TO:
Jordan Anderson
58715 Jerome Rue
West Timothyview, PR 34069 US
Tel:+(188)414-5503
Email:smithjennifer@example.com
Site:http://www.ramirez.com/",EUR,Date: 30-Mar-2007,2007-03-30,DISCOUNT(2.04%): (-)  10.78,-10.78,Due Date : 08-Jul-2002,2002-07-08,[],Note:Total payment due in 14 days.,"Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 528.55  EUR,528.55,"[[{'bbox': [[31.0, 497.8898], [581.0, 389.8898]]}]]",,INVOICE,TOTAL : 539.73 EUR,539.73,Template4_Instance7.json
"BILL_TO:
Mark Rhodes
0849 Justin Mountains
Jenniferborough, SD 78425 US
Tel:+(105)369-8136
Email:qhunter@example.org
Site:https://www.taylor-mcconnell.net/",USD,Date: 31-Mar-1996,1996-03-31,DISCOUNT(3.36%): (-)  21.15,-21.15,Due Date : 29-Nov-2014,2014-11-29,[],"Note: All payments to be made in cash.
Contact us for queries on these quotations.","Address:2180 Michael Ridges Apt. 385
Port Lindsey, MP 98258 US",Huff-Bryan,"Port Lindsey, MP 98258 US",,,,Address:2180 Michael Ridges Apt. 385,"Address:2180 Michael Ridges Apt. 385 | Port Lindsey, MP 98258 US",,,SUB_TOTAL : 629.52  USD,629.52,"[[{'bbox': [[31.0, 479.8898], [581.0, 389.8898]]}]]",,TAX INVOICE,TOTAL : 638.50 USD,638.5,Template4_Instance70.json
